Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Early-demographic dividend;EAR;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;10.0168666218963;10.6770227988269;10.2260020668324;10.3716510097679;10.486033494993;10.9950090782487;11.4869190108362;11.6583231149131;11.9980259730981;11.9452270102939;13.3238638559889;13.4756807717652;13.4842999004966;14.26619147681;13.7899623944858;12.9924861840719;13.7211743950921;14.5554265213853;14.0724423964997;13.6959154129938;13.9953297424046;14.2083378463188;14.0447021948224;13.4435949529646;13.365127161464;12.6802769214743;12.9902151977178;12.7148057179582;13.0695643046468;12.6372655222165;12.5296109060154;12.3322879318752;12.6375359047791;12.8691182072518;12.8958923884468;12.7302598949784;12.9916768235225;12.7178406675565;12.7595956355881;12.4144706022294;12.2240729960777;12.2192012335358;11.9905392890453;12.1189163795815;13.4501543526529;12.8470402540127;13.1791183685909;13.2985975954297;13.4700212727412;13.8149325568296;14.119067765598;13.6898613624806;13.5470573779476;13.3863421942787;13.3236982631628;14.1654826733443;13.0062106409531;12.3243622586393;12.5970035221963;12.6451887570995
East Asia & Pacific;EAS;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;16.5551725804286;15.9910355197635;14.46652289218;14.5579010575765;13.713278199449;13.57395251661;13.6661973263522;12.0400083635487;11.6466687175052;11.5519587916306;11.2415996346459;11.9235876802401;12.1765041443358;12.1365474963182;12.8117377006128;13.9347035739297;13.9779316974279;13.9194596375515;13.9175898345479;13.9093584119023;14.032527598165;14.1336110613988;14.2644352277265;14.3297370258723;14.2220514151118;14.1182307041507;13.9220903913271;13.6631735656058;13.3339646839142;13.4048696580957;13.4567106605813;13.5050245138242;13.8221436605497;14.1153385177108;14.2034328904115;14.343588824981;14.2763522276251;14.3910722028009;15.0790940982622;15.5411433625694;15.7183184410341;16.1696379630864;16.2752441266615;16.1762877353434;15.931066257533;15.8464165510913;15.6176213183581;15.4145162559518;15.6081637105713;16.3539646258653;16.0599148325354;16.4536741099739;16.6474145234723;16.4359058478152;16.3114271638475;16.3924392516538;16.5379849271616;16.4453143262203;16.6884274467249;16.9870221384229;17.7705866760275;17.0383054297657;17.0260199380505;17.3249850611129;
Europe & Central Asia (excluding high income);ECA;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.7740140489272;16.0049437139129;17.1941031843703;16.836210817893;15.9090585880694;15.8089607098097;15.3169496464479;15.5649606477095;16.7417826548655;13.9792654813776;14.7252030233659;13.4460108790353;14.8521573073683;14.6896202063456;14.4783311551319;13.8917746560659;13.6621090232682;13.8480090025152;14.2179580253145;14.1447216940304;15.7300584281527;14.9398696731159;13.7428560677958;14.2396318338407;13.937964542561;13.8722847099801;13.9674238241419;14.6216301333027;14.3941118258607;14.190217060849;14.7497096298363;15.4940893194633;14.0012778867137;14.8811788923945;15.8315238117241;16.4399523223756
Europe & Central Asia;ECS;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;15.8795983298112;16.6343379501341;16.8507189665486;16.907072735606;17.576844113784;18.8311247124897;18.7702655874061;18.8911245976819;19.0810246945436;19.0253343286174;19.5889097023504;20.1263619371944;20.1136200958485;20.0955971604596;19.8050093301873;19.7082638672552;19.603874685803;19.7113889728536;19.3658640921951;19.1981335302063;19.3879004722367;19.4434816448373;19.7624718355076;20.1553529738797;19.8367154111977;19.3965483870172;19.4067012453318;19.1370017205132;18.7165717601094;18.7798676072756;18.5306533129374;18.8103565353035;19.2954392022821;19.6342832378591;19.4641663492476;19.4221487798757;19.2785617372256;19.0216158148572;19.4184187916314;21.1026553695979;20.5720184545016;19.9392155866903;19.9438140095604;19.9721735596587;19.8386244008288;19.5847862301787;19.6730887024267;19.4340456030418;19.3497508502802;19.5178170004645;21.4078798394052;20.6392237570807;19.8533295091035;19.9054924286979;
Ecuador;ECU;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;8.86943258441837;9.50732324477706;9.28521530730304;8.8453843559511;9.21130457030793;9.43361509935018;9.1516363314382;7.48205982513521;7.19744682466835;8.23599379555884;9.69333117101902;8.51251407606524;9.22724731979676;10.8068865700572;16.0378502677948;20.9388984508353;20.1909070041417;20.9127959640183;19.7792072645085;18.8371761298458;18.2915482917391;15.8728599847562;17.3340009939609;15.3875223901456;16.1990825114964;14.7619893828051;15.6142860138724;15.2809072436712;16.2754500932496;13.6809114264663;12.3019782138532;11.3385886406281;9.93883890969136;10.6039500354161;10.9567918572233;11.2136981674703;10.8754339888743;11.2693127590151;11.0929970945984;11.7675327023318;9.52692379105551;9.79192984147787;10.2548968649855;11.0932566640599;11.2444976831475;11.0374603802606;10.8776036608888;11.1822498970636;12.0058038479189;14.3981565314825;13.6565759414611;13.0638269394594;13.7469463742699;14.2480971433732;14.7396467646102;15.3738143732739;15.6897053000134;15.2975347755569;15.5567599876593;15.184077301137;16.3225877996763;14.4433893877456;13.5357543693328;13.5836201122079;13.2902251212758
Egypt, Arab Rep.;EGY;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;15.5720917531404;16.3493483260925;15.1381486246401;17.4787146388355;19.6239316239316;19.0377400132421;19.7071933914039;19.2677923307559;22.1504529342261;23.9219179098939;22.2982258870565;24.3327309891282;25.7457396235857;24.3807855891919;25.1536504648911;25.3288357893943;23.4376398293709;20.6677304230259;18.8396896558783;16.2044964485033;15.6695152898698;17.3393078439871;15.9605450659067;15.7894736842105;15.506329113924;15.2815013404826;14.7392290249433;14.368932038835;13.9610397727273;12.5974022077922;11.3778705636743;11.1111111111111;10.4241552839684;10.3092783505155;10.2857142857143;10.5392156862745;10.3748910200523;11.320045129748;11.3082811412665;11.6059817945384;11.2025874742723;11.318650683022;12.5890736342043;12.6706586826347;12.7549969091284;12.7390900649954;12.2875182127246;11.3319011815252;10.8877721943049;11.3509882939935;11.163600198906;11.4506600539713;11.1781214545889;11.3523973339067;11.849765258216;11.7598919759401;11.4268841809995;9.57903662572827;7.94222279370794;7.2855611150822;7.5399018301206;7.55804355330102;7.26809053235575;6.78850660732221;6.27031988169153
Euro area;EMU;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;15.7363767658713;16.5645245074963;16.8160201740515;16.968043062424;17.5414935480866;18.7314499407502;18.6621411338818;18.8792223313146;19.2235228133445;19.1929383448103;19.5401562777251;20.2395450809842;20.2760390874266;20.350569740836;20.1427141280605;20.2142780243681;20.0108032783951;20.2479779154239;19.9319891284779;19.4059088533528;19.487128733533;19.6450017807594;20.0499043073104;20.4347221160097;20.1516540625536;20.0014771843396;20.0761939606234;19.8160262993939;19.5161497540655;19.5194216801044;19.3626014415163;19.4365062101123;19.7893564087709;20.0541496396328;19.9166536261602;19.9953560797032;19.8052775570433;19.5239462735846;20.0306644018255;21.658490595887;21.4028333465238;20.9983575082726;21.0383951792838;21.1043849020736;20.9600296759542;20.6232453955773;20.5603476275716;20.3519822004311;20.2775555067033;20.3413068001772;22.2125795939203;21.7018509915521;21.1376684539288;20.8111470265893;
Eritrea;ERI;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.7679608542553;31.173873947519;30.1722032242306;43.9137134052388;38.7333847479926;29.9231587849458;52.3324361222187;62.1334122674263;54.7967675739453;42.6496702897897;39.6566674494096;46.6010876716847;36.6109537793928;35.2340523764362;25.9198801238168;25.6346449489988;26.3608426886223;20.1117340589011;31.8062662651194;26.6169943369009;;;;;;;;;;;;;
Spain;ESP;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;9.87704424567708;10.049530314213;9.93255875234678;9.91915629316991;10.3269007674831;10.9062755845393;11.7813226640236;11.9957818536788;12.4374194353449;12.9610987079757;13.6149850170981;14.551506258637;14.726289386147;15.1657588946148;14.9280169581631;15.1968080535645;15.0014802078968;15.4982145235336;15.3460781090367;15.8464693418135;16.2604876033915;16.9330359384278;17.8184496597917;18.3582972876489;17.7745679967686;17.6263799295614;17.4964106465745;17.0163650762759;16.8709354002005;16.8040897651711;16.7050924303047;16.5454991597214;16.6200729849122;16.7678896899523;17.1564974030851;17.3173354365051;17.3404140994412;17.6727382067132;18.774181253326;20.5691572148855;20.5479299444365;20.5764066286762;19.8836059940307;19.8099355336898;19.5517778062253;19.3555953756375;18.9554100877408;18.5432948383965;18.5844642639135;18.7386237646665;21.8157054375876;21.0051364901244;19.9641242285945;19.4635472701498;
Estonia;EST;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.589993492235;23.2656162159609;24.5714517349853;22.6162441541643;20.4062670429621;20.6976037907385;21.9265522595976;19.5619806388734;18.6429936241419;18.1712736950047;17.8422111254822;17.3707687385367;16.8521596602407;15.8323866569136;15.8991591535824;18.436466577074;20.5332841041619;19.5616522470917;18.2949896179378;18.0242576821827;18.3991728743446;18.4390132763221;19.2232645126562;19.3323940974428;18.8749816531166;18.7628505913655;19.0819330513563;20.5086892203171;19.8156868080864;19.2913086684738;20.6435975574069;
Ethiopia;ETH;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.3182460672537;8.30218871752089;8.9554736783348;9.24959184376664;9.01378857603043;11.0526402184145;15.4931325929715;10.2500179989793;9.20441362859999;9.12947509940408;8.83582491858562;7.36173479559612;6.31777188442684;5.53090847425986
European Union;EUU;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;16.0900536292557;16.9338399559794;17.1781504842545;17.2990752436121;17.8942062346864;19.0674578190353;19.0430479578987;19.3404972680619;19.6686160854844;19.6601626523213;20.0313904219939;20.7079123041933;20.7084808040267;20.7444169193216;20.4835727331473;20.5444487535194;20.3397635151908;20.5579900081928;20.2551204175145;19.7700553416297;19.9320806349268;20.0880933776594;20.490553606309;20.8119058434999;20.4685180181632;20.2194070401822;20.2900750124633;20.0213642538806;19.7374888539012;19.7937287545519;19.6182771975039;19.686610222454;20.0546484322618;20.3470993050672;20.1519686925965;20.1998784005226;20.0065036054808;19.6922449626236;20.1782371236136;21.7435702655648;21.4810694910083;21.0360956702916;21.096401342916;21.185192581557;21.0361792304451;20.6925997371853;20.6615957108952;20.4434314584145;20.3766198260958;20.4334370853623;22.1973453306569;21.6718168875277;21.0418419012724;20.8160401968522;
Fragile and conflict affected situations;FCS;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Finland;FIN;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;14.2812667278606;14.9717371240661;15.0979585938246;14.8056691900761;15.0359479293446;16.9133353417775;17.8919468211055;18.3749392255051;18.0602708227987;17.5958665080083;17.7064765300059;18.3468642442395;18.4637315386053;18.7950393832747;18.9532577373601;19.7114641477029;19.9358606165039;20.3208556149733;19.6117795825783;19.4198611952117;20.8686953080339;23.9101170135653;24.2693369188309;23.3278822567457;22.4212872051718;21.9158185548581;22.1824529060474;21.3201040049113;20.5819099733457;20.2643275959902;19.7454284164064;19.9276690200743;20.6339261654541;21.1015463305957;21.1867129475057;21.4142567378815;21.3252266271744;20.7683137405845;21.5662048977365;24.0691116185655;23.6857350901157;23.4018871265589;24.1763067801854;24.6357440158823;24.6314153166064;24.5228172337672;23.868772512134;22.9490979324095;23.0551303335418;23.318575537276;24.4205476612504;24.7953884002508;24.1490221128375;25.6259577244833;
Fiji;FJI;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;15.9307699572258;16.3894886363636;18.3004311119095;20.2756942500705;19.1996393005567;19.173807353388;17.2785113224328;17.4105924105924;16.5910808767952;17.3227861702728;17.495505050505;17.5004407443683;18.0074678707885;18.4949058473736;16.3542329130972;16.111083041611;15.8710498125335;16.8180010604454;17.4333992997412;15.9329855011667;17.296979536993;17.5013290802764;16.9560011972463;16.7660276987985;15.7443907012422;15.9376587301587;18.5725069005013;17.1785628940644;15.6259271088892;16.9148978730373;14.9772142235141;17.3220259537126;18.7285126575544;18.9384731816098;19.9996227786868;20.1527985284384;18.9410516523449;19.2805271737474;20.3918841432764;21.2424351681549;23.6332496837225;23.6071786886556;20.5088759541575;20.8034284512151;
France;FRA;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;14.8704934277991;15.2758509221733;15.5877167089146;15.9612940991874;15.99575905408;16.0246804398645;16.101742226561;16.3203450850312;16.7585774478585;16.9309525560124;17.1748145484168;17.5431039354448;17.5649820328499;17.7404419368032;18.1832181879665;19.7999754420106;20.0843470673614;20.338145772828;20.7519763235168;20.6522031196688;21.2509306222379;21.9803625688911;22.4597013935932;22.6182749465078;22.7730618029772;22.8282833942538;22.4962737111015;22.3337328835311;21.8693616502998;21.3132285046722;21.3629677651223;21.8324524649692;22.4482751517868;23.5592092126581;23.3227822524955;23.2620235385924;23.5693022234551;23.4573330897567;22.7089061303217;22.7259043484992;22.4026551978725;22.259556730345;22.857888310331;23.2625915298209;23.1521854419976;23.1175353538954;22.7854420708586;22.4734674757104;22.5895511441534;24.0880419778451;23.9798091765185;23.7010905265759;23.9564328020669;24.0757206386355;24.081442589149;23.7757617692292;23.7569423186251;23.7013842025535;23.3500758354509;23.0348422675243;24.8398357365701;24.3515984176563;23.8613635807316;23.1235606057224;
Faroe Islands;FRO;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.1664933064963;25.8967840345748;25.6272027453163;25.5232118632659;26.6229573337307;28.9439374185137;29.3945728331978;30.2729081777694;27.6729979081067;28.2472963739604;31.3856479986135;33.4774025298768;32.8826767930945;32.5959294114149;31.7514847611935;30.400105900652;28.8624746251865;28.2577813709072;27.6578555512139;27.5661940336433;28.4050499632477;27.6094430648189;29.5556583367204;28.8268815944237;27.335221982289;27.3225038353956;
Micronesia, Fed. Sts.;FSM;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;;;;73.8315769522451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gabon;GAB;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;9.77962571722125;10.2714050298011;10.2019806860606;14.0838659082193;11.5281060529803;11.3513513513514;11.9205284636637;13.622755988024;13.9917657087063;14.0266225295611;19.664800074905;18.744053282588;17.6958525345622;15.5803910614525;9.2547726661286;12.2188581314879;10.5687665136977;18.0962039988409;13.6869473293769;12.0849968973007;13.2271621322716;14.2448785135779;15.7120026915636;17.2018881064768;18.2752859529623;20.4131956014662;25.7826418936116;24.5564229825832;19.7881096001011;14.1744664919506;13.4024435394298;14.2702307635279;15.4953183900126;15.3023176817956;11.987643363252;11.7566055268261;11.2413828618511;10.8005532147567;15.4669187145558;11.7798676419366;9.56008536112189;15.998165819885;16.4641462545454;16.2000468191077;15.0071555267903;12.5353209029089;13.3398030396994;13.674128951407;12.4304841794361;16.1236287283484;13.4869443832076;12.7937160493487;14.0308076101756;14.4562195996819;14.8494691273466;14.816398045437;14.6412017071143;13.2317051644466;10.5658037085265;10.9934292922959;13.1475545987828;11.8172640051926;10.8069715659511;11.7938728337517;12.1582463295337
United Kingdom;GBR;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;17.5683769833684;17.5939492166397;17.9120239859393;17.2147598253275;16.8118308271792;17.6087719298246;17.9594929853518;18.7741186523437;18.2075456570156;17.6793723081996;17.7216598409579;18.0635441998028;18.4203250360008;18.236829783444;20.1248154406178;22.3998737119534;22.142158362302;20.7519513844685;20.2413112358204;19.8359770952227;21.2738988963253;21.7147919802293;21.5846377716119;21.3590722629342;21.0614176269506;20.2757729160055;20.2482928802786;19.5419576063952;18.7633168579028;18.3407039921484;18.5427637723272;19.3976855267097;19.8755904012378;19.1850113178115;18.8330325176195;17.0415979432878;16.601226602842;16.0427100759908;16.0397435756199;16.4530389705995;16.6408964053665;17.2634986279976;18.1387381141628;18.8381622049472;19.4000319059576;19.5974402841396;19.7937824974627;19.6826827273981;20.3799573293173;21.9893181956118;21.529660508544;20.8962522329618;20.7376372383973;20.1291035337587;19.8662130861835;19.5485300693835;19.21828438301;18.6593209449109;18.5412934232339;19.0961094864142;22.6109420267119;22.259385665529;20.8275082448421;20.5473252470783;
Georgia;GEO;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;13.3049494411921;12.197105220361;12.3228589032656;12.1571309171036;12.0970611257383;12.7849989345834;13.1224028577677;13.3642821973693;13.6314067611778;11.8433886024801;10.0227181611653;9.42408376963351;9.38337801608579;5.86147381517238;9.8304333370276;10.9069080773874;7.6986170350265;10.1697073481306;11.0831325541108;10.6328770264787;8.53875163409509;9.64388672460294;9.78918991416309;8.11877488586074;11.4349113931781;14.3835675377983;12.0080638728345;16.4966046440467;19.3998395797619;18.522739908818;17.3024592532394;15.5350239472777;14.0906606445137;14.6421161370032;15.0157404955551;14.6096581567674;15.1857694306897;13.8912339138849;13.288692643364;13.1442836745365;14.6114698025668;14.1266594756604;12.5293829261598;12.1485458625234;13.4468551435711
Ghana;GHA;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;10.0115074798619;10.8602150537634;10.3343465045593;11.3636363636364;11.7313915857605;14.4611186903138;13.0434782608696;14.9601063829787;16.7647058823529;14.2428785607196;12.8375387339531;12.96;12.6110124333925;10.9111682376464;12.2103004291845;13.0229036532273;12.2433343548881;12.6220550031354;11.2980081959402;10.2863014669407;11.1640063474284;8.79024040977061;6.48112803784803;5.86128951629555;7.25936110525907;9.39839322776987;11.0670267289541;10.6343163538874;9.70798975642982;9.84480819410477;9.31152842761133;9.48314108708897;12.1075681220176;14.4493685596963;13.7233429394813;12.0734806558561;12.0437087144029;12.355633653124;10.3241616558742;10.8433463882059;10.1716158733082;9.72236391765846;9.87277025091073;11.5332032401368;12.1728118810468;15.3081652628808;8.68200958159154;8.52494036113545;8.73165976762738;7.57424395572255;7.06949942103097;13.7885981215538;11.7643463119471;8.78317284558237;8.26779337958511;7.6804908567544;7.88693112799624;6.9570521307014;7.10478039787287;7.04320381025923;7.83341015600264;8.00565308777829;6.65253432796479;5.49933849254746;4.82904354628125
Gibraltar;GIB;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guinea;GIN;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;7.84730345707534;8.17728243007381;7.66831012389906;8.01713796482275;7.51272032030554;6.82456358436887;5.92563037597696;5.71649400343862;5.3897349428109;5.15566666556946;5.12504333636139;5.06597642904448;4.66765072115527;4.77194549155834;4.85858717414303;5.0400838151891;5.61810780926376;5.60973616290887;4.76560808961826;4.79247239713713;6.27443779266411;6.77831406090666;5.96891983222435;9.96469544078703;12.568200056716;14.98158225192;14.4754964199334;18.8734187898997;17.7931457653875;19.5018955831566;16.8835450171097;15.2760215806747;15.4819047734539;15.402325246451;17.4132237183255;17.4820305537183;17.1208210322962;13.491592156736;13.4102736775227
Gambia, The;GMB;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;29.2436351670187;31.6685267857143;29.0963164779241;31.2123478458298;45.9593233574882;31.9013508341961;39.3643396015022;40.835431088735;15.9337846293873;18.4466319228376;21.7068106099436;17.8205092372621;14.4199747327884;13.7473487470419;13.0816490240494;14.1632971488584;14.5386460596896;11.3523428754328;11.5660047047432;11.4361207422755;11.2652435236286;9.99039263186057;10.3380122695363;11.2271983454408;11.3668418865181;9.92290159117549;8.75497395332926;7.76155710046007;8.24735162794787;8.38616765428973;7.92004978352911;9.77516009428575;9.59932820748877;10.1386268114772;9.23149910484917;8.75316494770267;9.27476976067688;8.83679840265619;8.32657938721957;8.44661706335853;7.86685508622327;6.82478004672062;8.24288423463265;8.99176809738058;9.75803714271528;8.36246319747031;7.37283089210389;8.45789165089368
Guinea-Bissau;GNB;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;19.9394879290327;21.6560101500931;22.7815587778381;24.4667251006628;25.2356991015834;22.8933794393496;24.9048233878734;18.5347581572471;21.1258441616575;22.2431571842079;27.6407869837675;28.4874824130003;29.43803758253;25.4530267104769;15.4311542549306;17.9302229494854;13.2433774203701;10.6981200884971;9.63779383172212;11.2285588674331;10.2911210855004;10.6172027690258;8.97817959200564;7.0527732923595;7.12393664316259;6.40764792114007;6.55856469134535;10.1379271445328;11.0979287805465;13.3802218068496;16.9579317378333;16.2012686285423;14.9282616635665;15.7612875345272;15.323058624102;15.753997128911;15.9539308174628;16.3952702095607;14.2402170796284;16.9575384040859;16.3830595159343;15.8359370374465;15.3241812644952;15.1049350147196;17.420044053081;16.4379138210165;16.5063333685714;16.7287795836931;16.6439614567477;18.7913093156164;19.7057479459584;18.7024428218539;19.0484341108925;16.0903815426069;17.7807745764517
Equatorial Guinea;GNQ;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.73606492929659;7.27224843605012;7.65840687393555;6.65361692254515;11.1343576497984;11.6862333911814;11.7810521849986;11.5818444162295;15.4580393322424;15.9663871801715;21.921512888337;25.3273260838461;23.6949369917015;23.5278374099566;25.4606719871873;28.4349315814674;25.4888078033074;22.1620665334551;26.2033825636043;28.3431933262709
Greece;GRC;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;12.4644627835671;11.8509885497247;12.3297810989905;11.7579248468176;12.1239020582414;12.1047837901808;12.152929536149;13.4936344806004;13.3808122478705;12.9906627318451;12.8146525337959;12.6072586409101;12.141411273646;11.2240256875004;13.8240282341775;15.0640869438082;14.7781628210921;15.6504488805215;15.4386369774624;15.8633017638239;15.846462547452;17.418884255884;17.6487907242695;18.2479927989197;18.8104320136056;19.5529541253759;18.5370921670405;18.8843087107199;16.6115814041353;17.6400644424058;17.7296381357108;16.72267030785;16.1733636771943;16.8331847640658;16.2103603574166;18.0436516636729;18.0228219972902;18.2422853905251;18.1010217911552;18.6956372889632;18.942080044244;19.3185597563907;19.7788964081303;19.4825367880777;19.6428208434707;20.4795823716794;20.4905653377788;20.8256340521222;21.0036498022038;23.6284806116531;22.4102559565882;22.0783071279586;22.557839474738;20.9297924686921;20.7227080595732;20.7679837462522;20.6180603140124;20.4384126534599;19.6597104516787;19.9791204523634;22.7274940590434;21.4974385558012;19.9856875626536;19.2868439733478;
Grenada;GRD;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Greenland;GRL;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.6199287147226;46.2582541877696;45.8501230494632;45.3577245959153;46.1040392576323;47.9879441474958;48.5991093284573;46.8148884784771;46.6899341525524;45.7771309496246;47.8530455253821;45.8403861826845;44.1988128798963;42.3437611461997;42.4119305960518;43.1423966501003;43.7935208900272;43.6149370695797;44.2577666597447;41.2836674676326;41.7101169776909;
Guatemala;GTM;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;7.6561908447864;7.71802802247869;6.75061210213361;6.60437123851758;6.89708312655555;7.3531626373113;7.55015459840368;7.7468180254558;7.15926730828935;7.84073731145723;7.95168067226891;7.01833937928255;7.45728834531005;6.48450854411846;6.53487289371731;6.86524589264654;6.81052817398446;6.46838768475914;7.15909441705616;7.0697995807435;7.95816568723267;7.90008685796967;7.74348999920236;7.60220960874212;7.66525863077868;6.95355063062774;7.0962242259362;7.90243369436923;7.98150473540535;7.89542578633733;6.58421335494863;5.4225664497941;6.42488304503928;6.35631122172758;5.57324957201488;5.50995915259415;5.08030909352217;4.99730137319696;5.67746180706161;6.32163614869932;7.00261473951945;10.2195681687394;9.82093278550152;9.75241609376197;8.9066313301877;8.61352510250589;8.50696938888144;8.79868760763897;9.16134519080737;10.3456302167651;10.6462476186343;10.3584830794978;10.5135030709737;11.2879486993103;11.255385017847;11.0881086448449;10.4403527042847;10.5728229818016;11.120258551506;11.1070048234102;11.4719704888172;11.2203671237721;11.4856910185827;11.2417421320949;10.8985061693281
Guam;GUM;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guyana;GUY;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;11.4461960246744;11.9271814187068;11.5499700777977;12.1473614337869;13.9562743336328;15.0068965517241;15.2006172839506;15.6595344462732;15.2121871599565;15.8644203770558;16.9716206123973;18.028718312356;19.5060904388453;24.7673697270471;16.9896302503404;19.6126315789474;28.1753366781093;25.7846536854272;23.3493728800189;26.2423648291984;24.2042440318302;29.0544789639624;25.7952973720609;27.1117166212534;18.0998185147433;18.0512820512821;31.4746558283252;27.3956826648724;28.105368006413;16.4666021180989;13.6163420472266;14.923266694041;16.7511875722172;15.1968741966037;15.4916244980613;15.0062866170925;16.2135118271072;17.5374496164751;18.4374364679016;18.9760248280568;24.6721060474628;25.0806947778099;25.727551565445;28.0087058529542;27.1793843032206;26.9140489952873;;;;;;;;;;;;;;;;;;;
High income;HIC;General government final consumption expenditure (% of GDP);NE.CON.GOVT.ZS;;;;;;;;;;;16.7031485286774;17.0181577661817;16.9099500720081;16.4965040180719;16.9788179947742;18.0803188397773;17.6683115053018;17.5240514318656;17.3524274445705;17.2319706850107;17.603484001189;17.7028706420964;18.158569089721;18.0142560964525;17.445872534461;17.4487365255826;17.502534261114;17.4983961569077;17.0759470890584;16.9824539928201;17.3327849197763;17.4887897061169;17.576075133958;17.4546353893959;17.1238337679464;16.9728469407518;16.8780340938204;16.5906276138191;16.5176564218407;16.5101672604079;16.3484584175783;16.7761062201657;17.2737641485259;17.6130838960665;17.5342174589343;17.4481568734951;17.355074744683;17.3536675105004;17.8951629116204;19.1882923465166;18.8219311020692;18.4778039308184;18.2370726456782;18.1052899782876;17.8978187673818;17.530683273449;17.4601960430696;17.2244613434609;17.2317025645239;17.3749108548827;18.8024841622432;18.1698831428513;17.3686813147602;17.3696486236253;
